"recode_name","updated_recode_name","indicator_ID_Github","indicator_ID_Github_raw","indicator_def_github","indicator_def_github_raw","indicator_chapter","indicator_R_bundle","start_position","end_position","matched_pattern"
"IRdata","IRdata","fp_hf_discuss","fp_hf_discuss","Women non-users who visited a health facility in last 12 months and discussed FP","Women non-users who visited a health facility in last 12 months and discussed FP","Chap07_FP","FP_COMM_F",4882,5004,"set_variable_labels(fp_hf_discuss = ""Women non-users who visited a health facility in last 12 months and discussed FP"")   "
"IRdata","IRdata","fp_hf_notdiscuss","fp_hf_notdiscuss","Women non-users who visited a health facility in last 12 months and did not discuss FP","Women non-users who visited a health facility in last 12 months and did not discuss FP","Chap07_FP","FP_COMM_F",5243,5374,"set_variable_labels(fp_hf_notdiscuss = ""Women non-users who visited a health facility in last 12 months and did not discuss FP"")   "
"IRdata","IRdata","fp_any_notdiscuss","fp_any_notdiscuss","Women non-users who did not discuss FP neither with FP worker or in a health facility","Women non-users who did not discuss FP neither with FP worker or in a health facility","Chap07_FP","FP_COMM_F",5633,5762,"set_variable_labels(fp_any_notdiscuss = ""Women non-users who did not discuss FP neither with FP worker or in a health facility"") "
"IRdata","IRdata","fp_know_any_female","fp_know_any","Know any contraceptive method female women","Know any contraceptive method","Chap07_FP","FP_KNOW_F",2214,2283,"set_variable_labels(fp_know_any = ""Know any contraceptive method"")   "
"IRdata","IRdata","fp_know_mod_female","fp_know_mod","Know any modern method female women","Know any modern method","Chap07_FP","FP_KNOW_F",2442,2504,"set_variable_labels(fp_know_mod = ""Know any modern method"")   "
"IRdata","IRdata","fp_know_fster_female","fp_know_fster","Know female sterilization female women","Know female sterilization","Chap07_FP","FP_KNOW_F",2689,2756,"set_variable_labels(fp_know_fster = ""Know female sterilization"")   "
"IRdata","IRdata","fp_know_mster_female","fp_know_mster","Know male sterilization female women","Know male sterilization","Chap07_FP","FP_KNOW_F",2939,3004,"set_variable_labels(fp_know_mster = ""Know male sterilization"")   "
"IRdata","IRdata","fp_know_pill_female","fp_know_pill","Know pill female women","Know pill","Chap07_FP","FP_KNOW_F",3188,3238,"set_variable_labels(fp_know_pill = ""Know pill"")   "
"IRdata","IRdata","fp_know_iud_female","fp_know_iud","Know IUD female women","Know IUD","Chap07_FP","FP_KNOW_F",3431,3479,"set_variable_labels(fp_know_iud = ""Know IUD"")   "
"IRdata","IRdata","fp_know_inj_female","fp_know_inj","Know injectables female women","Know injectables","Chap07_FP","FP_KNOW_F",3665,3721,"set_variable_labels(fp_know_inj = ""Know injectables"")   "
"IRdata","IRdata","fp_know_imp_female","fp_know_imp","Know implants female women","Know implants","Chap07_FP","FP_KNOW_F",3900,3953,"set_variable_labels(fp_know_imp = ""Know implants"")   "
"IRdata","IRdata","fp_know_mcond_female","fp_know_mcond","Know male condoms female women","Know male condoms","Chap07_FP","FP_KNOW_F",4128,4187,"set_variable_labels(fp_know_mcond = ""Know male condoms"")   "
"IRdata","IRdata","fp_know_fcond_female","fp_know_fcond","Know female condom female women","Know female condom","Chap07_FP","FP_KNOW_F",4364,4424,"set_variable_labels(fp_know_fcond = ""Know female condom"")   "
"IRdata","IRdata","fp_know_ec_female","fp_know_ec","Know emergency contraception female women","Know emergency contraception","Chap07_FP","FP_KNOW_F",4605,4672,"set_variable_labels(fp_know_ec = ""Know emergency contraception"")   "
"IRdata","IRdata","fp_know_sdm_female","fp_know_sdm","Know standard days method female women","Know standard days method","Chap07_FP","FP_KNOW_F",4858,4923,"set_variable_labels(fp_know_sdm = ""Know standard days method"")   "
"IRdata","IRdata","fp_know_lam_female","fp_know_lam","Know LAM female women","Know LAM","Chap07_FP","FP_KNOW_F",5118,5166,"set_variable_labels(fp_know_lam = ""Know LAM"")   "
"IRdata","IRdata","fp_know_omod_female","fp_know_omod","Know other modern method female women","Know other modern method","Chap07_FP","FP_KNOW_F",5398,5463,"set_variable_labels(fp_know_omod = ""Know other modern method"")   "
"IRdata","IRdata","fp_know_rhy_female","fp_know_rhy","Know rhythm method female women","Know rhythm method","Chap07_FP","FP_KNOW_F",5668,5726,"set_variable_labels(fp_know_rhy = ""Know rhythm method"")   "
"IRdata","IRdata","fp_know_wthd_female","fp_know_wthd","Know withdrawal method female women","Know withdrawal method","Chap07_FP","FP_KNOW_F",5919,5982,"set_variable_labels(fp_know_wthd = ""Know withdrawal method"")   "
"IRdata","IRdata","fp_know_other","fp_know_other","Know other method","Know other method","Chap07_FP","FP_KNOW_F",6200,6259,"set_variable_labels(fp_know_other = ""Know other method"")   "
"IRdata","IRdata","fp_know_trad_female","fp_know_trad","Know any traditional method female women","Know any traditional method","Chap07_FP","FP_KNOW_F",6465,6533,"set_variable_labels(fp_know_trad = ""Know any traditional method"")   "
"IRdata","IRdata","fp_know_sum_female","fp_know_sum","Sum of known methods female women","Sum of known methods","Chap07_FP","FP_KNOW_F",6915,6989,"set_variable_labels(fp_know_sum = ""Sum of known methods"") 			          		 "
"IRdata","IRdata","fp_know_fert_all","fp_know_fert_all","Knowledge of fertile period among users","Knowledge of fertile period among users","Chap07_FP","FP_KNOW_F",8111,8198,"set_variable_labels(fp_know_fert_all = ""Knowledge of fertile period among users"")      "
"IRdata","IRdata","fp_know_fert_rhy","fp_know_fert_rhy","Know fertile period among rhythm method users","Know fertile period among rhythm method users","Chap07_FP","FP_KNOW_F",8417,8505,"set_variable_labels(fp_know_fert_rhy = ""Know fertile period among rhythm method users"") "
"v312","v312","fp_know_fert_sdm","fp_know_fert_sdm","Know fertile period among SDM users","Know fertile period among SDM users","Chap07_FP","FP_KNOW_F",8725,8803,"set_variable_labels(fp_know_fert_sdm = ""Know fertile period among SDM users"") "
"IRdata","IRdata","fp_know_fert_cor","fp_know_fert_cor","Correct knowledge of fertile period","Correct knowledge of fertile period","Chap07_FP","FP_KNOW_F",9010,9089,"set_variable_labels(fp_know_fert_cor = ""Correct knowledge of fertile period"")  "
"MRdata","MRdata","fp_message_radio_male","fp_message_radio","Exposure to family planning message by radio male men","Exposure to family planning message by radio","Chap07_FP","FP_COMM_M",1936,2025,"set_variable_labels(fp_message_radio = ""Exposure to family planning message by radio"")   "
"MRdata","MRdata","fp_message_tv_male","fp_message_tv","Exposure to family planning message by TV male men","Exposure to family planning message by TV","Chap07_FP","FP_COMM_M",2209,2292,"set_variable_labels(fp_message_tv = ""Exposure to family planning message by TV"")   "
"MRdata","MRdata","fp_message_paper_male","fp_message_paper","Exposure to family planning message by newspaper/magazine male men","Exposure to family planning message by newspaper/magazine","Chap07_FP","FP_COMM_M",2505,2607,"set_variable_labels(fp_message_paper = ""Exposure to family planning message by newspaper/magazine"")   "
"MRdata","MRdata","fp_message_mobile_male","fp_message_mobile","Exposure to family planning message by mobile phone male men","Exposure to family planning message by mobile phone","Chap07_FP","FP_COMM_M",2820,2917,"set_variable_labels(fp_message_mobile = ""Exposure to family planning message by mobile phone"")   "
"MRdata","MRdata","fp_message_noneof4_male","fp_message_noneof4","Exposure to family planning message any of four sources (TV, radio, paper, mobile male men","Exposure to family planning message any of four sources (TV, radio, paper, mobile","Chap07_FP","FP_COMM_M",3182,3306,"set_variable_labels(fp_message_noneof4 = ""Exposure to family planning message any of four sources (TV, radio, paper, mobile)"
"MRdata","MRdata","fp_message_noneof3_male","fp_message_noneof3","Not exposed to TV, radio, or paper media sources male men","Not exposed to TV, radio, or paper media sources","Chap07_FP","FP_COMM_M",3557,3649,"set_variable_labels(fp_message_noneof3 = ""Not exposed to TV, radio, or paper media sources"")"
"MRdata","MRdata","fp_know_any_male","fp_know_any","Know any contraceptive method male men","Know any contraceptive method","Chap07_FP","FP_KNOW_M",2160,2229,"set_variable_labels(fp_know_any = ""Know any contraceptive method"")   "
"MRdata","MRdata","fp_know_mod_male","fp_know_mod","Know any modern method male men","Know any modern method","Chap07_FP","FP_KNOW_M",2388,2450,"set_variable_labels(fp_know_mod = ""Know any modern method"")   "
"MRdata","MRdata","fp_know_fster_male","fp_know_fster","Know female sterilization male men","Know female sterilization","Chap07_FP","FP_KNOW_M",2637,2704,"set_variable_labels(fp_know_fster = ""Know female sterilization"")   "
"MRdata","MRdata","fp_know_mster_male","fp_know_mster","Know male sterilization male men","Know male sterilization","Chap07_FP","FP_KNOW_M",2889,2954,"set_variable_labels(fp_know_mster = ""Know male sterilization"")   "
"MRdata","MRdata","fp_know_pill_male","fp_know_pill","Know pill male men","Know pill","Chap07_FP","FP_KNOW_M",3140,3190,"set_variable_labels(fp_know_pill = ""Know pill"")   "
"MRdata","MRdata","fp_know_inj_male","fp_know_inj","Know injectables male men","Know injectables","Chap07_FP","FP_KNOW_M",3621,3677,"set_variable_labels(fp_know_inj = ""Know injectables"")   "
"MRdata","MRdata","fp_know_imp_male","fp_know_imp","Know implants male men","Know implants","Chap07_FP","FP_KNOW_M",3858,3911,"set_variable_labels(fp_know_imp = ""Know implants"")   "
"MRdata","MRdata","fp_know_mcond_male","fp_know_mcond","Know male condoms male men","Know male condoms","Chap07_FP","FP_KNOW_M",4088,4147,"set_variable_labels(fp_know_mcond = ""Know male condoms"")   "
"MRdata","MRdata","fp_know_fcond_male","fp_know_fcond","Know female condom male men","Know female condom","Chap07_FP","FP_KNOW_M",4326,4386,"set_variable_labels(fp_know_fcond = ""Know female condom"")   "
"MRdata","MRdata","fp_know_ec_male","fp_know_ec","Know emergency contraception male men","Know emergency contraception","Chap07_FP","FP_KNOW_M",4569,4636,"set_variable_labels(fp_know_ec = ""Know emergency contraception"")   "
"MRdata","MRdata","fp_know_sdm_male","fp_know_sdm","Know standard days method male men","Know standard days method","Chap07_FP","FP_KNOW_M",4824,4889,"set_variable_labels(fp_know_sdm = ""Know standard days method"")   "
"MRdata","MRdata","fp_know_lam_male","fp_know_lam","Know LAM male men","Know LAM","Chap07_FP","FP_KNOW_M",5086,5134,"set_variable_labels(fp_know_lam = ""Know LAM"")   "
"MRdata","MRdata","fp_know_omod_male","fp_know_omod","Know other modern method male men","Know other modern method","Chap07_FP","FP_KNOW_M",5368,5433,"set_variable_labels(fp_know_omod = ""Know other modern method"")   "
"MRdata","MRdata","fp_know_rhy_male","fp_know_rhy","Know rhythm method male men","Know rhythm method","Chap07_FP","FP_KNOW_M",5640,5698,"set_variable_labels(fp_know_rhy = ""Know rhythm method"")   "
"MRdata","MRdata","fp_know_wthd_male","fp_know_wthd","Know withdrawal method male men","Know withdrawal method","Chap07_FP","FP_KNOW_M",5893,5956,"set_variable_labels(fp_know_wthd = ""Know withdrawal method"")   "
"MRdata","MRdata","fp_know_iud_male","fp_know_iud","Know other method male men","Know other method","Chap07_FP","FP_KNOW_M",6172,6229,"set_variable_labels(fp_know_iud = ""Know other method"")   "
"MRdata","MRdata","fp_know_trad_male","fp_know_trad","Know any traditional method male men","Know any traditional method","Chap07_FP","FP_KNOW_M",6432,6500,"set_variable_labels(fp_know_trad = ""Know any traditional method"")   "
"MRdata","MRdata","fp_know_sum_male","fp_know_sum","Sum of known methods male men","Sum of known methods","Chap07_FP","FP_KNOW_M",6928,6988,"set_variable_labels(fp_know_sum = ""Sum of known methods"")   "
"IRdata","IRdata","fp_evuse_any","fp_evuse_any","Ever used any contraceptive method","Ever used any contraceptive method","Chap07_FP","FP_USE",3675,3750,"set_variable_labels(fp_evuse_any = ""Ever used any contraceptive method"")   "
"IRdata","IRdata","fp_evuse_mod","fp_evuse_mod","Ever used any modern method","Ever used any modern method","Chap07_FP","FP_USE",3924,3993,"set_variable_labels(fp_evuse_mod =  ""Ever used any modern method"")   "
"IRdata","IRdata","fp_evuse_fster","fp_evuse_fster","Ever used female sterilization","Ever used female sterilization","Chap07_FP","FP_USE",4193,4266,"set_variable_labels(fp_evuse_fster = ""Ever used female sterilization"")   "
"IRdata","IRdata","fp_evuse_mster","fp_evuse_mster","Ever used male sterilization","Ever used male sterilization","Chap07_FP","FP_USE",4466,4537,"set_variable_labels(fp_evuse_mster = ""Ever used male sterilization"")   "
"IRdata","IRdata","fp_evuse_pill","fp_evuse_pill","Ever used pill","Ever used pill","Chap07_FP","FP_USE",4740,4796,"set_variable_labels(fp_evuse_pill = ""Ever used pill"")   "
"IRdata","IRdata","fp_evuse_iud","fp_evuse_iud","Ever used IUD","Ever used IUD","Chap07_FP","FP_USE",5012,5066,"set_variable_labels(fp_evuse_iud = ""Ever used IUD"")   "
"IRdata","IRdata","fp_evuse_inj","fp_evuse_inj","Ever used injectables","Ever used injectables","Chap07_FP","FP_USE",5270,5332,"set_variable_labels(fp_evuse_inj = ""Ever used injectables"")   "
"IRdata","IRdata","fp_evuse_imp","fp_evuse_imp","Ever used implants","Ever used implants","Chap07_FP","FP_USE",5529,5589,"set_variable_labels(fp_evuse_imp =  ""Ever used implants"")   "
"IRdata","IRdata","fp_evuse_mcond","fp_evuse_mcond","Ever used male condoms","Ever used male condoms","Chap07_FP","FP_USE",5793,5858,"set_variable_labels(fp_evuse_mcond = ""Ever used male condoms"")   "
"IRdata","IRdata","fp_evuse_fcond","fp_evuse_fcond","Ever used female condoms","Ever used female condoms","Chap07_FP","FP_USE",6054,6122,"set_variable_labels(fp_evuse_fcond =  ""Ever used female condoms"")   "
"IRdata","IRdata","fp_evuse_diaph","fp_evuse_diaph","Ever used diaphragm","Ever used diaphragm","Chap07_FP","FP_USE",6314,6377,"set_variable_labels(fp_evuse_diaph =  ""Ever used diaphragm"")   "
"IRdata","IRdata","fp_evuse_sdm","fp_evuse_sdm","Ever used standard days method","Ever used standard days method","Chap07_FP","FP_USE",6581,6652,"set_variable_labels(fp_evuse_sdm = ""Ever used standard days method"")   "
